Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2002","2002","°C","0.753","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2003","2003","°C","1.232","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2004","2004","°C","0.734","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2005","2005","°C","1.449","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2006","2006","°C","0.664","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2007","2007","°C","0.925","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2008","2008","°C","0.924","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2009","2009","°C","1.192","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2010","2010","°C","1.768","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2011","2011","°C","1.423","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2012","2012","°C","0.756","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2013","2013","°C","0.91","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2014","2014","°C","0.528","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2015","2015","°C","1.687","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2016","2016","°C","2.209","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2017","2017","°C","1.186","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2018","2018","°C","-0.21","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2019","2019","°C","1.221","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2020","2020","°C","0.863","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2021","2021","°C","2.317","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2022","2022","°C","1.553","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2023","2023","°C","2.552","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2024","2024","°C","2.923","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2025","2025","°C","3.32","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1961","1961","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1962","1962","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1963","1963","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1964","1964","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1965","1965","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1966","1966","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1967","1967","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1968","1968","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1969","1969","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1970","1970","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1971","1971","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1972","1972","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1973","1973","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1974","1974","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1975","1975","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1976","1976","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1977","1977","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1978","1978","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1979","1979","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1980","1980","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1981","1981","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1982","1982","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1983","1983","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1984","1984","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1985","1985","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1986","1986","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1987","1987","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1988","1988","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1989","1989","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1990","1990","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1991","1991","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1992","1992","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1993","1993","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1994","1994","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1995","1995","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1996","1996","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1997","1997","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1998","1998","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","1999","1999","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","2000","2000","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","2001","2001","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","2002","2002","°C","0.618","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7019","Sep–Oct–Nov","2003","2003","°C","0.618","E","Estimated value"
